location,month,day_of_week,hour,crash_risk_count,fatal_crashes,serious_crashes,crash_risk_level
Albury,12,Thursday,18,1,0,0,low
Albury,12,Tuesday,0,1,0,1,low
Albury,12,Tuesday,6,1,0,0,low
Albury,12,Tuesday,8,1,0,1,low
Albury,12,Tuesday,10,2,0,0,low
Albury,12,Tuesday,12,4,1,1,low
Albury,12,Tuesday,14,1,0,1,low
Albury,12,Tuesday,16,5,0,2,low
Albury,12,Tuesday,18,1,0,1,low
Albury,12,Wednesday,6,2,1,0,low
Albury,12,Wednesday,8,2,0,0,low
Albury,12,Wednesday,10,2,1,0,low
Albury,12,Wednesday,14,5,1,1,low
Albury,12,Wednesday,16,1,1,1,low
Albury,12,Wednesday,18,3,0,0,low
Albury,12,Wednesday,22,1,0,0,low
Armidale,1,Friday,0,1,0,1,low
Armidale,1,Friday,6,1,0,0,low
Armidale,1,Friday,8,2,0,1,low
Armidale,1,Friday,10,2,0,0,low
Armidale,1,Friday,16,1,0,0,low
Armidale,1,Friday,20,3,0,1,low
Armidale,1,Monday,0,1,0,1,low
Armidale,1,Monday,4,1,0,0,low
Armidale,1,Monday,6,1,0,0,low
Armidale,1,Monday,12,2,0,0,low
Armidale,1,Monday,18,2,0,1,low
Armidale,1,Saturday,10,4,0,2,low
Armidale,1,Saturday,12,2,0,1,low
Armidale,1,Saturday,14,2,0,0,low
Armidale,1,Saturday,16,4,0,2,low
Armidale,1,Saturday,18,1,0,0,low
Armidale,1,Sunday,10,3,0,1,low
Armidale,1,Sunday,14,2,0,1,low
Armidale,1,Sunday,16,4,1,1,low
Armidale,1,Thursday,0,1,0,0,low
Armidale,1,Thursday,4,1,0,0,low
Armidale,1,Thursday,6,2,0,0,low
Armidale,1,Thursday,10,2,0,0,low
Armidale,1,Thursday,12,1,0,1,low
Armidale,1,Thursday,14,1,0,1,low
Armidale,1,Thursday,16,1,0,0,low
Armidale,1,Thursday,18,1,0,1,low
Armidale,1,Thursday,22,2,0,0,low
Armidale,1,Tuesday,6,3,0,0,low
Armidale,1,Tuesday,8,1,0,0,low
Armidale,1,Tuesday,10,3,0,0,low
Armidale,1,Tuesday,12,1,1,0,low
Armidale,1,Tuesday,14,2,0,1,low
Armidale,1,Tuesday,20,1,0,1,low
Armidale,1,Wednesday,2,1,0,1,low
Armidale,1,Wednesday,6,1,0,0,low
Armidale,1,Wednesday,8,2,0,1,low
Armidale,1,Wednesday,10,1,0,0,low
Armidale,1,Wednesday,12,1,0,0,low
Armidale,1,Wednesday,14,1,0,1,low
Armidale,1,Wednesday,16,2,0,1,low
Armidale,1,Wednesday,18,1,0,1,low
Armidale,1,Wednesday,22,1,0,0,low
Armidale,2,Friday,4,1,0,0,low
Armidale,2,Friday,6,1,0,0,low
Armidale,2,Friday,8,1,0,0,low
Armidale,2,Friday,10,2,0,1,low
Armidale,2,Friday,14,2,0,0,low
Armidale,2,Friday,18,2,0,1,low
Armidale,2,Friday,20,1,0,0,low
Armidale,2,Friday,22,1,0,0,low
Armidale,2,Monday,8,1,0,0,low
Armidale,2,Monday,12,1,0,0,low
Armidale,2,Monday,14,2,0,0,low
Armidale,2,Monday,16,2,0,0,low
Armidale,2,Monday,18,3,0,0,low
Armidale,2,Monday,20,2,0,1,low
Armidale,2,Saturday,0,2,0,0,low
Armidale,2,Saturday,2,2,0,1,low
Armidale,2,Saturday,10,1,0,0,low
Armidale,2,Saturday,12,3,0,2,low
Armidale,2,Saturday,16,5,0,2,low
Armidale,2,Saturday,18,3,1,1,low
Armidale,2,Saturday,20,1,0,0,low
Armidale,2,Saturday,22,2,1,0,low
Armidale,2,Sunday,6,2,0,0,low
Armidale,2,Sunday,10,1,1,0,low
Armidale,2,Sunday,12,1,0,0,low
Armidale,2,Sunday,14,1,0,1,low
Armidale,2,Sunday,16,1,0,0,low
Armidale,2,Sunday,18,4,1,0,low
Armidale,2,Thursday,0,1,0,0,low
Armidale,2,Thursday,8,2,0,0,low
Armidale,2,Thursday,10,1,0,0,low
Armidale,2,Thursday,12,1,0,0,low
Armidale,2,Thursday,14,1,0,0,low
Armidale,2,Thursday,16,2,0,0,low
Armidale,2,Thursday,18,2,0,1,low
Armidale,2,Thursday,20,1,0,1,low
Armidale,2,Tuesday,12,2,0,1,low
Armidale,2,Tuesday,14,2,0,1,low
Armidale,2,Tuesday,16,1,0,0,low
Armidale,2,Tuesday,20,4,0,0,low
Armidale,2,Wednesday,4,1,1,0,low
Armidale,2,Wednesday,6,1,0,0,low
Armidale,2,Wednesday,12,2,0,1,low
Armidale,2,Wednesday,14,3,0,0,low
Armidale,2,Wednesday,16,3,0,2,low
Armidale,2,Wednesday,20,2,0,1,low
Armidale,3,Friday,4,2,0,1,low
Armidale,3,Friday,8,5,0,3,low
Armidale,3,Friday,10,1,0,0,low
Armidale,3,Friday,12,1,0,0,low
Armidale,3,Friday,14,2,0,0,low
Armidale,3,Friday,16,5,0,1,low
Armidale,3,Friday,18,4,0,0,low
Armidale,3,Friday,20,1,0,0,low
Armidale,3,Friday,22,1,0,0,low
Armidale,3,Monday,0,1,0,0,low
Armidale,3,Monday,4,1,0,1,low
Armidale,3,Monday,6,3,1,2,low
Armidale,3,Monday,8,2,1,1,low
Armidale,3,Monday,10,5,0,2,low
Armidale,3,Monday,14,2,0,0,low
Armidale,3,Monday,16,1,0,1,low
Armidale,3,Monday,18,1,0,0,low
Armidale,3,Monday,20,1,0,0,low
Armidale,3,Monday,22,1,0,0,low
Armidale,3,Saturday,0,2,0,0,low
Armidale,3,Saturday,4,1,0,0,low
Armidale,3,Saturday,8,2,1,0,low
Armidale,3,Saturday,10,2,0,0,low
Armidale,3,Saturday,12,5,0,1,low
Armidale,3,Saturday,14,2,0,1,low
Armidale,3,Saturday,16,2,0,2,low
Armidale,3,Saturday,20,2,0,1,low
Armidale,3,Saturday,22,1,0,0,low
Armidale,3,Sunday,2,1,0,0,low
Armidale,3,Sunday,4,1,1,0,low
Armidale,3,Sunday,10,1,0,1,low
Armidale,3,Sunday,12,5,0,2,low
Armidale,3,Sunday,14,1,0,0,low
Armidale,3,Sunday,16,1,0,0,low
Armidale,3,Sunday,18,1,0,0,low
Armidale,3,Sunday,20,4,0,1,low
Armidale,3,Sunday,22,2,1,2,low
Armidale,3,Thursday,0,1,0,0,low
Armidale,3,Thursday,6,3,0,1,low
Armidale,3,Thursday,12,3,0,2,low
Armidale,3,Thursday,14,2,0,1,low
Armidale,3,Thursday,18,2,0,1,low
Armidale,3,Thursday,20,3,1,0,low
Armidale,3,Thursday,22,1,0,0,low
Armidale,3,Tuesday,0,1,0,0,low
Armidale,3,Tuesday,4,2,0,0,low
Armidale,3,Tuesday,8,1,0,0,low
Armidale,3,Tuesday,10,2,0,0,low
Armidale,3,Tuesday,12,1,0,0,low
Armidale,3,Tuesday,14,2,0,0,low
Armidale,3,Tuesday,16,2,0,0,low
Armidale,3,Tuesday,20,1,0,1,low
Armidale,3,Wednesday,4,1,0,0,low
Armidale,3,Wednesday,6,1,0,0,low
Armidale,3,Wednesday,10,1,0,0,low
Armidale,3,Wednesday,12,1,0,0,low
Armidale,3,Wednesday,14,1,0,0,low
Armidale,3,Wednesday,16,2,0,0,low
Armidale,3,Wednesday,18,2,0,0,low
Armidale,3,Wednesday,22,1,0,0,low
Armidale,4,Friday,0,1,0,0,low
Armidale,4,Friday,2,2,0,0,low
Armidale,4,Friday,6,2,0,0,low
Armidale,4,Friday,8,1,0,0,low
Armidale,4,Friday,10,4,0,0,low
Armidale,4,Friday,12,3,0,1,low
Armidale,4,Friday,16,3,0,0,low
Armidale,4,Friday,18,2,0,0,low
Armidale,4,Monday,6,1,0,0,low
Armidale,4,Monday,8,1,0,0,low
Armidale,4,Monday,10,1,0,1,low
Armidale,4,Monday,12,1,0,0,low
Armidale,4,Monday,14,2,0,0,low
Armidale,4,Monday,16,1,0,0,low
Armidale,4,Monday,18,1,0,0,low
Armidale,4,Monday,20,1,0,1,low
Armidale,4,Saturday,0,1,0,0,low
Armidale,4,Saturday,4,2,0,1,low
Armidale,4,Saturday,6,1,0,0,low
Armidale,4,Saturday,8,1,0,0,low
Armidale,4,Saturday,10,3,0,0,low
Armidale,4,Saturday,12,3,0,1,low
Armidale,4,Saturday,14,2,0,1,low
Armidale,4,Saturday,18,1,0,0,low
Armidale,4,Sunday,0,1,0,0,low
Armidale,4,Sunday,4,1,0,0,low
Armidale,4,Sunday,10,2,0,0,low
Armidale,4,Sunday,12,4,0,0,low
Armidale,4,Sunday,14,1,0,0,low
Armidale,4,Sunday,16,1,0,0,low
Armidale,4,Thursday,2,1,1,0,low
Armidale,4,Tuesday,0,1,0,0,low
Armidale,4,Tuesday,4,1,0,0,low
Armidale,4,Tuesday,6,1,0,0,low
Armidale,4,Tuesday,12,2,0,2,low
Armidale,4,Tuesday,14,1,0,0,low
Armidale,4,Tuesday,16,1,1,0,low
Armidale,4,Tuesday,18,1,0,0,low
Armidale,4,Tuesday,20,1,0,0,low
Armidale,4,Tuesday,22,1,0,0,low
Armidale,4,Wednesday,6,1,0,0,low
Armidale,4,Wednesday,8,1,0,1,low
Armidale,4,Wednesday,10,1,0,0,low
Armidale,4,Wednesday,12,2,0,1,low
Armidale,4,Wednesday,16,1,0,1,low
Armidale,4,Wednesday,18,1,0,0,low
Armidale,4,Wednesday,20,2,0,0,low
Armidale,5,Friday,0,1,0,0,low
Armidale,5,Friday,2,1,0,0,low
Armidale,5,Friday,4,1,0,0,low
Armidale,5,Friday,8,2,0,0,low
Armidale,5,Friday,10,1,0,0,low
Armidale,5,Friday,14,1,0,0,low
Armidale,5,Friday,16,1,0,0,low
Armidale,5,Friday,18,1,0,1,low
Armidale,5,Friday,22,1,0,0,low
Armidale,5,Monday,4,1,0,0,low
Armidale,5,Monday,6,2,0,0,low
Armidale,5,Monday,8,1,0,1,low
Armidale,5,Monday,12,2,0,0,low
Armidale,5,Monday,14,4,0,0,low
Armidale,5,Monday,16,2,0,0,low
Armidale,5,Monday,18,1,0,1,low
Armidale,5,Monday,20,1,0,0,low
Armidale,5,Monday,22,1,0,0,low
Armidale,5,Saturday,0,2,0,1,low
Armidale,5,Saturday,2,1,0,1,low
Armidale,5,Saturday,10,1,0,0,low
Armidale,5,Saturday,12,1,0,1,low
Armidale,5,Saturday,14,4,0,1,low
Armidale,5,Saturday,16,1,0,0,low
Armidale,5,Saturday,20,2,1,0,low
Armidale,5,Saturday,22,1,0,0,low
Armidale,5,Sunday,10,2,0,1,low
Armidale,5,Sunday,18,1,0,0,low
Armidale,5,Thursday,0,1,1,0,low
Armidale,5,Thursday,8,1,0,1,low
Armidale,5,Thursday,12,1,0,1,low
Armidale,5,Thursday,16,3,0,0,low
Armidale,5,Thursday,18,1,0,0,low
Armidale,5,Thursday,20,1,1,0,low
Armidale,5,Thursday,22,2,1,0,low
Armidale,5,Tuesday,0,1,0,0,low
Armidale,5,Tuesday,6,1,0,1,low
Armidale,5,Tuesday,8,1,0,0,low
Armidale,5,Tuesday,10,1,0,1,low
Armidale,5,Tuesday,12,2,0,0,low
Armidale,5,Tuesday,14,4,0,3,low
Armidale,5,Tuesday,16,3,0,0,low
Armidale,5,Tuesday,18,1,0,0,low
Armidale,5,Tuesday,20,1,0,0,low
Armidale,5,Tuesday,22,2,0,0,low
Armidale,5,Wednesday,6,2,0,0,low
Armidale,5,Wednesday,8,3,0,0,low
Armidale,5,Wednesday,14,1,0,0,low
Armidale,5,Wednesday,16,3,0,0,low
Armidale,5,Wednesday,20,1,0,0,low
Armidale,5,Wednesday,22,1,0,0,low
Armidale,6,Friday,0,1,0,0,low
Armidale,6,Friday,2,1,0,0,low
Armidale,6,Friday,8,1,0,0,low
Armidale,6,Friday,12,1,0,1,low
Armidale,6,Friday,14,3,0,0,low
Armidale,6,Friday,16,2,0,1,low
Armidale,6,Friday,20,1,0,1,low
Armidale,6,Monday,6,1,0,0,low
Armidale,6,Monday,10,1,0,0,low
Armidale,6,Monday,14,2,0,1,low
Armidale,6,Monday,16,4,0,1,low
Armidale,6,Monday,18,1,0,0,low
Armidale,6,Saturday,0,1,0,0,low
Armidale,6,Saturday,8,1,0,0,low
Armidale,6,Saturday,10,1,0,0,low
Armidale,6,Saturday,12,1,0,1,low
Armidale,6,Saturday,14,1,0,0,low
Armidale,6,Saturday,16,2,0,0,low
Armidale,6,Saturday,18,2,0,1,low
Armidale,6,Sunday,0,2,1,0,low
Armidale,6,Sunday,8,2,0,0,low
Armidale,6,Sunday,12,1,0,0,low
Armidale,6,Sunday,14,2,0,0,low
Armidale,6,Sunday,16,2,0,0,low
Armidale,6,Sunday,18,1,0,0,low
Armidale,6,Thursday,6,1,0,0,low
Armidale,6,Thursday,8,3,0,0,low
Armidale,6,Thursday,10,2,0,0,low
Armidale,6,Thursday,12,1,0,0,low
Armidale,6,Thursday,14,1,0,0,low
Armidale,6,Thursday,20,1,0,1,low
Armidale,6,Thursday,22,1,0,0,low
Armidale,6,Tuesday,4,1,0,0,low
Armidale,6,Tuesday,6,2,0,1,low
Armidale,6,Tuesday,8,2,0,1,low
Armidale,6,Tuesday,10,2,0,1,low
Armidale,6,Wednesday,4,1,0,1,low
Armidale,6,Wednesday,6,1,0,1,low
Armidale,6,Wednesday,8,2,0,0,low
Armidale,6,Wednesday,10,3,0,0,low
Armidale,6,Wednesday,12,1,1,1,low
Armidale,6,Wednesday,14,2,0,0,low
Armidale,6,Wednesday,16,1,0,0,low
Armidale,6,Wednesday,18,2,0,0,low
Armidale,6,Wednesday,20,1,0,0,low
Armidale,7,Friday,8,1,0,0,low
Armidale,7,Friday,10,1,0,0,low
Armidale,7,Friday,12,2,0,1,low
Armidale,7,Friday,14,2,0,0,low
Armidale,7,Friday,16,2,0,1,low
Armidale,7,Friday,18,1,0,0,low
Armidale,7,Friday,20,1,0,0,low
Armidale,7,Friday,22,2,0,0,low
Armidale,7,Monday,4,2,0,1,low
Armidale,7,Monday,6,3,0,2,low
Armidale,7,Monday,8,2,1,0,low
Armidale,7,Monday,10,1,0,0,low
Armidale,7,Monday,14,2,0,0,low
Armidale,7,Monday,18,1,0,0,low
Armidale,7,Monday,22,3,1,0,low
Armidale,7,Saturday,0,1,0,0,low
Armidale,7,Saturday,4,1,0,0,low
Armidale,7,Saturday,10,1,0,0,low
Armidale,7,Saturday,12,1,0,0,low
Armidale,7,Saturday,14,3,0,1,low
Armidale,7,Saturday,18,4,0,1,low
Armidale,7,Saturday,22,1,0,0,low
Armidale,7,Sunday,12,2,0,0,low
Armidale,7,Sunday,14,1,0,0,low
Armidale,7,Sunday,16,2,0,1,low
Armidale,7,Sunday,18,1,0,0,low
Armidale,7,Thursday,6,1,0,0,low
Armidale,7,Thursday,8,1,0,0,low
Armidale,7,Thursday,10,1,0,0,low
Armidale,7,Thursday,12,2,0,0,low
Armidale,7,Thursday,16,3,0,2,low
Armidale,7,Thursday,18,1,0,0,low
Armidale,7,Thursday,20,1,0,1,low
Armidale,7,Thursday,22,1,0,0,low
Armidale,7,Tuesday,4,1,0,0,low
Armidale,7,Tuesday,6,2,0,1,low
Armidale,7,Tuesday,8,1,0,0,low
Armidale,7,Tuesday,10,1,0,0,low
Armidale,7,Tuesday,14,4,0,1,low
Armidale,7,Tuesday,16,1,1,0,low
Armidale,7,Tuesday,20,1,0,0,low
Armidale,7,Wednesday,2,1,0,0,low
Armidale,7,Wednesday,6,2,0,0,low
Armidale,7,Wednesday,8,2,0,0,low
Armidale,7,Wednesday,10,2,0,0,low
Armidale,7,Wednesday,12,4,0,0,low
Armidale,7,Wednesday,14,1,0,0,low
Armidale,7,Wednesday,18,1,0,0,low
Armidale,7,Wednesday,20,1,0,0,low
Armidale,7,Wednesday,22,1,0,0,low
Armidale,8,Friday,0,1,0,0,low
Armidale,8,Friday,4,1,0,0,low
Armidale,8,Friday,10,2,0,0,low
Armidale,8,Friday,14,4,0,1,low
Armidale,8,Friday,16,2,0,0,low
Armidale,8,Friday,18,2,0,2,low
Armidale,8,Friday,20,2,0,1,low
Armidale,8,Friday,22,2,0,0,low
Armidale,8,Monday,2,2,0,1,low
Armidale,8,Monday,6,1,0,0,low
Armidale,8,Monday,8,3,1,0,low
Armidale,8,Monday,12,1,0,1,low
Armidale,8,Monday,14,2,0,0,low
Armidale,8,Monday,16,2,0,1,low
Armidale,8,Monday,18,1,0,0,low
Armidale,8,Saturday,8,1,0,0,low
Armidale,8,Saturday,12,1,0,0,low
Armidale,8,Saturday,14,2,0,1,low
Armidale,8,Saturday,16,1,1,0,low
Armidale,8,Saturday,18,3,0,1,low
Armidale,8,Saturday,20,1,0,0,low
Armidale,8,Saturday,22,1,0,1,low
Armidale,8,Sunday,0,1,0,0,low
Armidale,8,Sunday,6,1,0,0,low
Armidale,8,Sunday,10,1,0,1,low
Armidale,8,Sunday,12,2,0,0,low
Armidale,8,Sunday,14,1,0,0,low
Armidale,8,Sunday,16,1,1,0,low
Armidale,8,Sunday,18,1,0,0,low
Armidale,8,Sunday,20,1,0,0,low
Armidale,8,Sunday,22,1,0,1,low
Armidale,8,Thursday,6,2,0,1,low
Armidale,8,Thursday,8,1,0,0,low
Armidale,8,Thursday,10,1,0,0,low
Armidale,8,Thursday,12,2,0,0,low
Armidale,8,Thursday,14,1,0,1,low
Armidale,8,Thursday,16,1,0,0,low
Armidale,8,Thursday,20,1,0,1,low
Armidale,8,Tuesday,4,2,0,0,low
Armidale,8,Tuesday,8,1,0,0,low
Armidale,8,Tuesday,10,2,0,0,low
Armidale,8,Tuesday,12,1,0,0,low
Armidale,8,Tuesday,14,2,0,0,low
Armidale,8,Tuesday,16,1,0,0,low
Armidale,8,Tuesday,18,1,0,0,low
Armidale,8,Tuesday,20,2,0,1,low
Armidale,8,Wednesday,6,1,0,1,low
Armidale,8,Wednesday,10,1,1,0,low
Armidale,8,Wednesday,12,1,0,1,low
Armidale,8,Wednesday,14,1,1,0,low
Armidale,8,Wednesday,16,1,0,0,low
Armidale,8,Wednesday,18,1,0,0,low
Armidale,9,Friday,2,1,0,0,low
Armidale,9,Friday,6,1,0,0,low
Armidale,9,Friday,10,2,0,1,low
Armidale,9,Friday,12,2,0,0,low
Armidale,9,Friday,14,2,0,0,low
Armidale,9,Friday,16,4,0,1,low
Armidale,9,Friday,20,2,0,0,low
Armidale,9,Friday,22,1,0,1,low
Armidale,9,Monday,8,2,0,0,low
Armidale,9,Monday,10,1,0,0,low
Armidale,9,Monday,12,1,0,0,low
Armidale,9,Monday,14,1,0,1,low
Armidale,9,Monday,16,1,0,0,low
Armidale,9,Saturday,0,2,0,0,low
Armidale,9,Saturday,4,1,0,0,low
Armidale,9,Saturday,8,1,0,0,low
Armidale,9,Saturday,10,1,0,0,low
Armidale,9,Saturday,12,4,0,3,low
Armidale,9,Saturday,14,1,0,0,low
Armidale,9,Saturday,16,4,2,2,low
Armidale,9,Saturday,18,1,0,0,low
Armidale,9,Saturday,20,1,0,0,low
Armidale,9,Sunday,4,2,1,0,low
Armidale,9,Sunday,6,1,0,0,low
Armidale,9,Sunday,8,2,0,2,low
Armidale,9,Sunday,12,1,0,1,low
Armidale,9,Sunday,14,1,0,0,low
Armidale,9,Sunday,16,3,0,0,low
Armidale,9,Sunday,18,1,0,0,low
Armidale,9,Thursday,0,1,0,0,low
Armidale,9,Thursday,2,1,0,0,low
Armidale,9,Thursday,4,1,0,0,low
Armidale,9,Thursday,10,1,0,0,low
Armidale,9,Thursday,12,1,0,1,low
Armidale,9,Thursday,16,2,0,1,low
Armidale,9,Tuesday,6,1,0,0,low
Armidale,9,Tuesday,8,1,0,0,low
Armidale,9,Tuesday,10,1,0,0,low
Armidale,9,Tuesday,16,3,0,1,low
Armidale,9,Tuesday,18,2,0,0,low
Armidale,9,Tuesday,20,2,0,0,low
Armidale,9,Wednesday,4,1,0,0,low
Armidale,9,Wednesday,8,1,0,1,low
Armidale,9,Wednesday,12,3,0,0,low
Armidale,9,Wednesday,14,4,1,1,low
Armidale,9,Wednesday,22,1,0,1,low
Armidale,10,Friday,0,2,0,0,low
Armidale,10,Friday,10,2,0,0,low
Armidale,10,Friday,12,1,0,0,low
Armidale,10,Friday,14,4,0,3,low
Armidale,10,Friday,16,5,0,1,low
Armidale,10,Friday,20,2,0,0,low
Armidale,10,Friday,22,2,0,0,low
Armidale,10,Monday,2,1,0,0,low
Armidale,10,Monday,6,1,0,1,low
Armidale,10,Monday,10,3,0,0,low
Armidale,10,Monday,12,1,0,0,low
Armidale,10,Monday,14,2,0,0,low
Armidale,10,Monday,16,3,0,2,low
Armidale,10,Monday,18,4,0,1,low
Armidale,10,Monday,22,2,0,1,low
Armidale,10,Saturday,0,4,0,1,low
Armidale,10,Saturday,4,1,0,1,low
Armidale,10,Saturday,8,1,0,1,low
Armidale,10,Saturday,10,3,0,1,low
Armidale,10,Saturday,12,4,0,3,low
Armidale,10,Saturday,14,1,0,1,low
Armidale,10,Saturday,18,2,0,1,low
Armidale,10,Saturday,22,1,0,0,low
Armidale,10,Sunday,0,1,0,0,low
Armidale,10,Sunday,2,1,0,0,low
Armidale,10,Sunday,6,2,0,0,low
Armidale,10,Sunday,8,3,0,0,low
Armidale,10,Sunday,10,2,0,0,low
Armidale,10,Sunday,12,1,0,0,low
Armidale,10,Sunday,16,2,0,1,low
Armidale,10,Thursday,0,1,0,0,low
Armidale,10,Thursday,6,1,0,0,low
Armidale,10,Thursday,8,2,0,1,low
Armidale,10,Thursday,12,2,0,1,low
Armidale,10,Thursday,16,2,0,1,low
Armidale,10,Thursday,20,1,0,1,low
Armidale,10,Tuesday,10,3,0,1,low
Armidale,10,Tuesday,12,1,0,0,low
Armidale,10,Tuesday,14,5,0,0,low
Armidale,10,Tuesday,18,1,0,0,low
Armidale,10,Tuesday,20,1,0,1,low
Armidale,10,Wednesday,2,1,0,0,low
Armidale,10,Wednesday,6,1,0,1,low
Armidale,10,Wednesday,10,1,0,0,low
Armidale,10,Wednesday,12,6,0,1,medium
Armidale,10,Wednesday,14,2,0,0,low
Armidale,10,Wednesday,16,1,0,0,low
Armidale,10,Wednesday,18,1,0,0,low
Armidale,10,Wednesday,20,2,0,0,low
Armidale,11,Friday,6,1,0,0,low
Armidale,11,Friday,8,4,0,1,low
Armidale,11,Friday,10,1,0,0,low
Armidale,11,Friday,12,1,0,0,low
Armidale,11,Friday,14,4,0,2,low
Armidale,11,Friday,18,1,0,0,low
Armidale,11,Friday,22,2,0,1,low
Armidale,11,Monday,0,1,0,1,low
Armidale,11,Monday,6,1,0,0,low
Armidale,11,Monday,8,3,2,2,low
Armidale,11,Monday,10,2,0,0,low
Armidale,11,Monday,12,3,0,1,low
Armidale,11,Monday,14,2,0,1,low
Armidale,11,Monday,16,2,0,1,low
Armidale,11,Monday,20,1,0,0,low
Armidale,11,Saturday,0,2,0,1,low
Armidale,11,Saturday,4,1,0,0,low
Armidale,11,Saturday,8,1,0,0,low
Armidale,11,Saturday,10,1,0,1,low
Armidale,11,Saturday,12,1,1,0,low
Armidale,11,Saturday,14,3,1,1,low
Armidale,11,Saturday,16,1,0,0,low
Armidale,11,Saturday,20,1,0,0,low
Armidale,11,Saturday,22,1,0,0,low
Armidale,11,Sunday,2,1,1,0,low
Armidale,11,Sunday,6,1,0,0,low
Armidale,11,Sunday,8,2,0,1,low
Armidale,11,Sunday,10,2,1,0,low
Armidale,11,Sunday,12,1,0,0,low
Armidale,11,Sunday,14,3,0,1,low
Armidale,11,Sunday,20,1,0,0,low
Armidale,11,Thursday,2,1,0,0,low
Armidale,11,Thursday,4,1,0,1,low
Armidale,11,Thursday,8,3,0,0,low
Armidale,11,Thursday,10,1,0,0,low
Armidale,11,Thursday,14,1,0,0,low
Armidale,11,Thursday,16,2,0,1,low
Armidale,11,Thursday,18,1,0,0,low
Armidale,11,Tuesday,6,1,0,0,low
Armidale,11,Tuesday,8,1,0,0,low
Armidale,11,Tuesday,10,2,0,0,low
Armidale,11,Tuesday,12,2,0,0,low
Armidale,11,Tuesday,14,1,0,0,low
Armidale,11,Tuesday,16,1,0,0,low
Armidale,11,Tuesday,18,1,0,1,low
Armidale,11,Tuesday,20,1,0,1,low
Armidale,11,Wednesday,0,1,0,0,low
Armidale,11,Wednesday,4,1,0,0,low
Armidale,11,Wednesday,6,1,0,0,low
Armidale,11,Wednesday,8,1,0,0,low
Armidale,11,Wednesday,14,1,0,0,low
Armidale,11,Wednesday,18,2,0,1,low
Armidale,11,Wednesday,20,2,1,2,low
Armidale,12,Friday,2,1,0,1,low
Armidale,12,Friday,6,1,0,0,low
Armidale,12,Friday,8,1,0,0,low
Armidale,12,Friday,10,2,1,1,low
Armidale,12,Friday,12,1,1,0,low
Armidale,12,Friday,14,1,0,0,low
Armidale,12,Friday,16,3,0,0,low
Armidale,12,Friday,18,2,0,2,low
Armidale,12,Friday,22,1,0,0,low
Armidale,12,Monday,8,2,0,0,low
Armidale,12,Monday,10,1,0,1,low
Armidale,12,Monday,12,1,0,0,low
Armidale,12,Monday,14,3,0,1,low
Armidale,12,Monday,16,3,1,0,low
Armidale,12,Monday,18,2,1,0,low
Armidale,12,Saturday,0,2,0,0,low
Armidale,12,Saturday,12,1,0,1,low
Armidale,12,Saturday,14,1,1,1,low
Armidale,12,Saturday,16,1,0,0,low
Armidale,12,Saturday,18,4,0,1,low
Armidale,12,Saturday,20,1,0,0,low
Armidale,12,Saturday,22,3,0,0,low
Armidale,12,Sunday,0,1,0,0,low
Armidale,12,Sunday,2,2,0,1,low
Armidale,12,Sunday,4,1,0,0,low
Armidale,12,Sunday,6,4,0,1,low
Armidale,12,Sunday,10,1,0,0,low
Armidale,12,Sunday,14,2,1,0,low
Armidale,12,Sunday,16,4,0,1,low
Armidale,12,Sunday,18,1,0,0,low
Armidale,12,Sunday,20,1,0,0,low
Armidale,12,Thursday,0,1,0,0,low
Armidale,12,Thursday,2,1,0,0,low
Armidale,12,Thursday,4,2,0,0,low
Armidale,12,Thursday,10,2,1,1,low
Armidale,12,Thursday,14,3,0,1,low
Armidale,12,Thursday,16,1,1,0,low
Armidale,12,Thursday,18,1,0,0,low
Armidale,12,Thursday,22,1,0,0,low
Armidale,12,Tuesday,10,3,0,1,low
Armidale,12,Tuesday,12,3,0,1,low
Armidale,12,Tuesday,14,2,0,0,low
Armidale,12,Tuesday,18,3,0,1,low
Armidale,12,Tuesday,20,1,0,0,low
Armidale,12,Tuesday,22,1,0,0,low
Armidale,12,Wednesday,4,1,0,0,low
Armidale,12,Wednesday,6,1,0,0,low
Armidale,12,Wednesday,8,3,0,0,low
Armidale,12,Wednesday,10,1,0,0,low
Armidale,12,Wednesday,14,3,0,0,low
Armidale,12,Wednesday,16,2,0,1,low
Armidale,12,Wednesday,20,2,0,1,low
Armidale,12,Wednesday,22,1,0,0,low
Bathurst,1,Friday,0,3,0,1,low
Bathurst,1,Friday,4,2,0,0,low
Bathurst,1,Friday,6,1,0,0,low
Bathurst,1,Friday,8,2,0,1,low
Bathurst,1,Friday,10,1,0,0,low
Bathurst,1,Friday,12,3,0,0,low
Bathurst,1,Friday,14,1,0,1,low
Bathurst,1,Friday,16,3,0,0,low
Bathurst,1,Friday,18,1,0,0,low
Bathurst,1,Friday,20,4,0,3,low
Bathurst,1,Monday,8,1,0,1,low
Bathurst,1,Monday,10,2,0,0,low
Bathurst,1,Monday,12,2,0,0,low
Bathurst,1,Monday,14,1,0,0,low
Bathurst,1,Monday,16,2,0,1,low
Bathurst,1,Saturday,0,1,0,0,low
Bathurst,1,Saturday,2,1,0,0,low
Bathurst,1,Saturday,4,1,0,0,low
Bathurst,1,Saturday,6,1,0,0,low
Bathurst,1,Saturday,10,2,0,1,low
Bathurst,1,Saturday,12,2,0,0,low
Bathurst,1,Saturday,14,1,0,0,low
Bathurst,1,Saturday,16,4,1,1,low
